STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS,STARTTIMEDATE,month,travel_distance
Square Victoria (Viger / du Square-Victoria),Ville-Marie,45.50206,-73.56295,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701726704999,1701727289946.0,2023-12-04 21:51:44.999,12,8740.65220929982
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Jeanne-Mance / René-Lévesque,Ville-Marie,45.506371,-73.564201,1701705671051,1701706626099.0,2023-12-04 16:01:11.051,12,8740.857559965063
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Jacques / McGill,Ville-Marie,45.501441,-73.560144,1703978626943,1703980949336.0,2023-12-30 23:23:46.943,12,8740.423546845315
Métro Papineau (Dorion / De Maisonneuve),Ville-Marie,45.5238446,-73.552366,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703950493962,1703951549480.0,2023-12-30 15:34:53.962,12,8740.40828214617
Marché Atwater,Le Sud-Ouest,45.480208,-73.577599,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703955594723,1703956304277.0,2023-12-30 16:59:54.723,12,8741.203674421287
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Jacques / Guy,Le Sud-Ouest,45.4913669,-73.5701072,1703540551737,1703541682177.0,2023-12-25 21:42:31.737,12,8740.92107602643
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Georges-Vanier / Notre-Dame,Le Sud-Ouest,45.485048,-73.571963,1703530728889,1703532983977.0,2023-12-25 18:58:48.889,12,8740.900015328003
de Maisonneuve / Aylmer (ouest),Ville-Marie,45.505063,-73.5706812,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703461475375,1703462478415.0,2023-12-24 23:44:35.375,12,8741.315453694508
de Maisonneuve / Mansfield (sud-est),Ville-Marie,45.5022935,-73.5733064,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703444783351,1703445362594.0,2023-12-24 19:06:23.351,12,8741.443595456292
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Square Viger (Berri / Viger),Ville-Marie,45.5122121,-73.5546289,1703452162758,1703453133192.0,2023-12-24 21:09:22.758,12,8740.281492759508
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / King,Ville-Marie,45.497515,-73.552571,1703441366178,1703441592849.0,2023-12-24 18:09:26.178,12,8739.7485723351
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / King,Ville-Marie,45.497515,-73.552571,1703445800002,1703445971214.0,2023-12-24 19:23:20.002,12,8739.7485723351
Métro Place-d'Armes (Viger / St-Urbain),Ville-Marie,45.50623,-73.55976,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703441820221,1703443437228.0,2023-12-24 18:17:00.221,12,8740.517183737707
Marché Atwater,Le Sud-Ouest,45.480208,-73.577599,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703446100765,1703447701815.0,2023-12-24 19:28:20.765,12,8741.203674421287
Jeanne-Mance / Sherbrooke,Le Plateau-Mont-Royal,45.5092868,-73.5710192,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703400987786,1703401965644.0,2023-12-24 06:56:27.786,12,8741.449294040767
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Métro Atwater (Atwater / Ste-Catherine),Ville-Marie,45.489476,-73.584566,1703376130516,1703377271569.0,2023-12-24 00:02:10.516,12,8741.969452076046
Ste-Catherine / Drummond,Ville-Marie,45.4985885,-73.5742781,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703375265642,1703375897994.0,2023-12-23 23:47:45.642,12,8741.422396714825
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / King,Ville-Marie,45.497515,-73.552571,1703359515359,1703359708445.0,2023-12-23 19:25:15.359,12,8739.7485723351
Square Viger (Berri / Viger),Ville-Marie,45.5122121,-73.5546289,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703175973205,1703176705476.0,2023-12-21 16:26:13.205,12,8740.281492759508
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703132062480,1703132373953.0,2023-12-21 04:14:22.480,12,8740.971232004586
Richmond / des Bassins,Le Sud-Ouest,45.4875216,-73.565003,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703101598026,1703101991058.0,2023-12-20 19:46:38.026,12,8740.435390077175
Notre-Dame  / St-Martin,Le Sud-Ouest,45.4883019,-73.5687178,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703104138826,1703104553988.0,2023-12-20 20:28:58.826,12,8740.737174120657
Ste-Émilie / Sir-Georges-Etienne-Cartier,Le Sud-Ouest,45.472668,-73.58539,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703114142084,1703114905136.0,2023-12-20 23:15:42.084,12,8741.601862949967
Parc St-Henri (Laporte / Guay),Le Sud-Ouest,45.4801338,-73.5859081,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703177172257,1703178191212.0,2023-12-21 16:46:12.257,12,8741.8322008278
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Montagne / Notre-Dame,Le Sud-Ouest,45.4929134,-73.5646878,1703105239604,1703105564904.0,2023-12-20 20:47:19.604,12,8740.54962516622
Peel / Notre-Dame,Ville-Marie,45.4954469,-73.5632944,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703134579882,1703134803718.0,2023-12-21 04:56:19.882,12,8740.508856785913
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Marché Atwater,Le Sud-Ouest,45.480208,-73.577599,1703141367827,1703141974080.0,2023-12-21 06:49:27.827,12,8741.203674421287
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,du Mont-Royal / de Brébeuf,Le Plateau-Mont-Royal,45.5293365,-73.5779527,1702645026969,1702646818749.0,2023-12-15 12:57:06.969,12,8742.488596540057
Villeray / de Normanville,Villeray - Saint-Michel - Parc-Extension,45.5471871,-73.6184299,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702635368802,1702637551669.0,2023-12-15 10:16:08.802,12,8746.01334501809
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702649525955,1702649883625.0,2023-12-15 14:12:05.955,12,8740.971232004586
Ste-Émilie / Sir-Georges-Etienne-Cartier,Le Sud-Ouest,45.472668,-73.58539,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702593071600,1702594056205.0,2023-12-14 22:31:11.600,12,8741.601862949967
Place d'Youville / McGill,Ville-Marie,45.4999647,-73.5561544,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702597614650,1702598050394.0,2023-12-14 23:46:54.650,12,8740.083142346948
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Jacques / McGill,Ville-Marie,45.501441,-73.560144,1702598232705,1702598665397.0,2023-12-14 23:57:12.705,12,8740.423546845315
Duke / Nazareth,Ville-Marie,45.4957224,-73.5546134,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702587769899,1702587948162.0,2023-12-14 21:02:49.899,12,8739.857510784186
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / King,Ville-Marie,45.497515,-73.552571,1701474674640,1701474872106.0,2023-12-01 23:51:14.640,12,8739.7485723351
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Dorion / Ontario,Ville-Marie,45.526991,-73.558212,1701484638721,1701486328861.0,2023-12-02 02:37:18.721,12,8740.932117088976
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Richmond / des Bassins,Le Sud-Ouest,45.4875216,-73.565003,1701468932863,1701469209969.0,2023-12-01 22:15:32.863,12,8740.435390077175
René-Lévesque / Panet,Ville-Marie,45.5186242,-73.5521901,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701469315240,1701470341002.0,2023-12-01 22:21:55.240,12,8740.261042644303
Viger / Chenneville,Ville-Marie,45.505312,-73.560891,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701476239127,1701478070396.0,2023-12-02 00:17:19.127,12,8740.57941682896
Métro Peel (de Maisonneuve / Stanley),Ville-Marie,45.50038,-73.57507,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701493388627,1701493845407.0,2023-12-02 05:03:08.627,12,8741.528338306462
St-Rémi / Ste-Émilie,Le Sud-Ouest,45.469765,-73.5892341,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701467719237,1701468476584.0,2023-12-01 21:55:19.237,12,8741.819308800157
Robert-Bourassa / St-Maurice,Ville-Marie,45.4983705,-73.5605559,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701469370944,1701469592344.0,2023-12-01 22:22:50.944,12,8740.3760846744
de l'Hôtel-de-Ville / Rachel,Le Plateau-Mont-Royal,45.5198966,-73.5801065,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701493667881,1701494671232.0,2023-12-02 05:07:47.881,12,8742.410080079426
Ste-Émilie / Sir-Georges-Etienne-Cartier,Le Sud-Ouest,45.472668,-73.58539,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701393599158,1701394561528.0,2023-12-01 01:19:59.158,12,8741.601862949967
Richmond / des Bassins,Le Sud-Ouest,45.4875216,-73.565003,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701464203967,1701464418516.0,2023-12-01 20:56:43.967,12,8740.435390077175
de Maisonneuve / Mansfield (nord),Ville-Marie,45.502311,-73.5733635,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701452994980,1701453504134.0,2023-12-01 17:49:54.980,12,8741.448374077185
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701463971360,1701464313810.0,2023-12-01 20:52:51.360,12,8740.971232004586
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,René-Lévesque / Papineau,Ville-Marie,45.5209208,-73.5499048,1701461666603,1701462751926.0,2023-12-01 20:14:26.603,12,8740.146708259577
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,St-Jacques / McGill,Ville-Marie,45.501441,-73.560144,1701437900859,1701438182397.0,2023-12-01 13:38:20.859,12,8740.423546845315
Métro Atwater (Atwater / Ste-Catherine),Ville-Marie,45.489476,-73.584566,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701442295058,1701443222572.0,2023-12-01 14:51:35.058,12,8741.969452076046
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de Maisonneuve / Aylmer (ouest),Ville-Marie,45.505063,-73.5706812,1701445589945,1701446508363.0,2023-12-01 15:46:29.945,12,8741.315453694508
de la Montagne / Notre-Dame,Le Sud-Ouest,45.4929134,-73.5646878,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701434356100,1701434578166.0,2023-12-01 12:39:16.100,12,8740.54962516622
Marmier / St-Denis,Rosemont - La Petite-Patrie,45.530871,-73.598345,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701463845481,1701465430555.0,2023-12-01 20:50:45.481,12,8744.073679002908
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),Ville-Marie,45.5140122,-73.5659867,1701522187898,1701523181716.0,2023-12-02 13:03:07.898,12,8741.188791800992
Parc St-Henri (Laporte / Guay),Le Sud-Ouest,45.4801338,-73.5859081,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701526789209,1701527762198.0,2023-12-02 14:19:49.209,12,8741.8322008278
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / Berri,Ville-Marie,45.51086,-73.54983,1701470313840,1701471068320.0,2023-12-01 22:38:33.840,12,8739.8829601416
Ste-Catherine / Bishop,Ville-Marie,45.4966367,-73.5761287,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701488732472,1701489264809.0,2023-12-02 03:45:32.472,12,8741.512772337415
de Maisonneuve / Aylmer (est),Ville-Marie,45.505386,-73.570432,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701470668356,1701471315728.0,2023-12-01 22:44:28.356,12,8741.304830743113
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Robert-Bourassa / St-Maurice,Ville-Marie,45.4983705,-73.5605559,1701478781331,1701479044717.0,2023-12-02 00:59:41.331,12,8740.3760846744
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Square Victoria (Viger / du Square-Victoria),Ville-Marie,45.50206,-73.56295,1701480330935,1701480931585.0,2023-12-02 01:25:30.935,12,8740.65220929982
Square Viger (Berri / Viger),Ville-Marie,45.5122121,-73.5546289,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701493752739,1701494411226.0,2023-12-02 05:09:12.739,12,8740.281492759508
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Métro Lionel-Groulx (St-Jacques / Atwater),Le Sud-Ouest,45.4836285,-73.5797026,1701471128118,1701471966248.0,2023-12-01 22:52:08.118,12,8741.450831562459
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Richmond / des Bassins,Le Sud-Ouest,45.4875216,-73.565003,1701468904015,1701469109979.0,2023-12-01 22:15:04.015,12,8740.435390077175
de Maisonneuve / Mansfield (sud),Ville-Marie,45.502145,-73.573427,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701466030091,1701466556284.0,2023-12-01 21:27:10.091,12,8741.448937982108
St-Hubert / du Mont-Royal,Le Plateau-Mont-Royal,45.5257109,-73.581284,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701484773726,1701486499377.0,2023-12-02 02:39:33.726,12,8742.648257390756
Ste-Catherine / Towers,Ville-Marie,45.4922807,-73.5809648,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701465731239,1701466471222.0,2023-12-01 21:22:11.239,12,8741.768065954418
BAnQ (Berri),Ville-Marie,45.5160139,-73.5629196,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701469838034,1701470748763.0,2023-12-01 22:30:38.034,12,8741.007553992935
St-Rémi / Ste-Émilie,Le Sud-Ouest,45.469765,-73.5892341,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701457450375,1701458473111.0,2023-12-01 19:04:10.375,12,8741.819308800157
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701456016718,1701456259507.0,2023-12-01 18:40:16.718,12,8740.971232004586
St-Antoine / de la Montagne,Ville-Marie,45.4953717,-73.5685891,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701450593406,1701450986882.0,2023-12-01 17:09:53.406,12,8740.90851470778
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Peel / Notre-Dame,Ville-Marie,45.4954469,-73.5632944,1701434650742,1701434899383.0,2023-12-01 12:44:10.742,12,8740.508856785913
de la Côte St-Paul / St-Ambroise,Le Sud-Ouest,45.4676657,-73.5939178,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1701444195791,1701445621769.0,2023-12-01 15:23:15.791,12,8742.121064534984
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Laurier / St-Denis,Le Plateau-Mont-Royal,45.5271484,-73.5894795,1701436591698,1701438146825.0,2023-12-01 13:16:31.698,12,8743.30634489396
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Square Viger (Berri / Viger),Ville-Marie,45.5122121,-73.5546289,1701397638477,1701398427619.0,2023-12-01 02:27:18.477,12,8740.281492759508
du Square Dorchester / Peel,Ville-Marie,45.4996996,-73.5719365,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702241816266,1702242389022.0,2023-12-10 20:56:56.266,12,8741.273261267213
de l'Hôtel-de-Ville / Rachel,Le Plateau-Mont-Royal,45.5198966,-73.5801065,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702254430733,1702255791836.0,2023-12-11 00:27:10.733,12,8742.410080079426
de Maisonneuve / Mackay,Ville-Marie,45.496496,-73.5787037,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702242000679,1702242622240.0,2023-12-10 21:00:00.679,12,8741.70447714323
Métro Georges-Vanier (St-Antoine / Canning),Le Sud-Ouest,45.4891,-73.57656,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702238089745,1702238833540.0,2023-12-10 19:54:49.745,12,8741.352503231516
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702162550251,1702162801997.0,2023-12-09 22:55:50.251,12,8740.971232004586
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Marché Atwater,Le Sud-Ouest,45.480208,-73.577599,1702170575560,1702171271891.0,2023-12-10 01:09:35.560,12,8741.203674421287
Berri / Rachel,Le Plateau-Mont-Royal,45.522719,-73.577204,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702184258769,1702185797423.0,2023-12-10 04:57:38.769,12,8742.262323486932
St-Hubert / du Mont-Royal,Le Plateau-Mont-Royal,45.5257109,-73.581284,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702189924812,1702192737206.0,2023-12-10 06:32:04.812,12,8742.648257390756
Ste-Catherine / Towers,Ville-Marie,45.4922807,-73.5809648,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702143233313,1702144262802.0,2023-12-09 17:33:53.313,12,8741.768065954418
Notre-Dame  / St-Martin,Le Sud-Ouest,45.4883019,-73.5687178,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702188588392,1702188891085.0,2023-12-10 06:09:48.392,12,8740.737174120657
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Garnier / Beaubien,Rosemont - La Petite-Patrie,45.5415102,-73.5984206,1702153443901,1702155939454.0,2023-12-09 20:24:03.901,12,8744.351676090264
du Square Dorchester / Peel,Ville-Marie,45.4996996,-73.5719365,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702146458975,1702146920618.0,2023-12-09 18:27:38.975,12,8741.273261267213
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Workman / Vinet,Le Sud-Ouest,45.4837889,-73.5750613,1702385230763,1702385736845.0,2023-12-12 12:47:10.763,12,8741.102822563682
William / Robert-Bourassa,Le Sud-Ouest,45.497165,-73.55933,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702335397798,1702335663552.0,2023-12-11 22:56:37.798,12,8740.25221219947
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Workman / Vinet,Le Sud-Ouest,45.4837889,-73.5750613,1702344806796,1702345374437.0,2023-12-12 01:33:26.796,12,8741.102822563682
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Porte de Québec / St-André,Ville-Marie,45.5132941,-73.5505781,1702355568634,1702356265010.0,2023-12-12 04:32:48.634,12,8740.002114977546
Porte de Québec / St-André,Ville-Marie,45.5132941,-73.5505781,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702344098181,1702344825544.0,2023-12-12 01:21:38.181,12,8740.002114977546
Métro Place-d'Armes (Viger / St-Urbain),Ville-Marie,45.50623,-73.55976,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702323042430,1702323606638.0,2023-12-11 19:30:42.430,12,8740.517183737707
Notre-Dame / St-Gabriel,Ville-Marie,45.507144,-73.555119,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702327344727,1702327911604.0,2023-12-11 20:42:24.727,12,8740.18869574727
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de Maisonneuve / Mackay,Ville-Marie,45.496496,-73.5787037,1702328992205,1702329720252.0,2023-12-11 21:09:52.205,12,8741.70447714323
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Métro Lionel-Groulx (St-Jacques / Atwater),Le Sud-Ouest,45.4836285,-73.5797026,1702435474859,1702436545141.0,2023-12-13 02:44:34.859,12,8741.450831562459
St-Denis / de Maisonneuve,Ville-Marie,45.514404,-73.561919,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702433502076,1702434450341.0,2023-12-13 02:11:42.076,12,8740.890422780772
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,BAnQ (Berri),Ville-Marie,45.5160139,-73.5629196,1702421401669,1702422483534.0,2023-12-12 22:50:01.669,12,8741.007553992935
Cathcart / McGill College,Ville-Marie,45.5011877,-73.5704549,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702422556405,1702422942992.0,2023-12-12 23:09:16.405,12,8741.199014889195
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Robert-Bourassa / St-Maurice,Ville-Marie,45.4983705,-73.5605559,1702420307170,1702421675658.0,2023-12-12 22:31:47.170,12,8740.3760846744
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Parc Jeanne-Mance (du Mont-Royal / du Parc),Le Plateau-Mont-Royal,45.517,-73.589,1702420214186,1702421447509.0,2023-12-12 22:30:14.186,12,8743.010207236413
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / Berri,Ville-Marie,45.51086,-73.54983,1702514782087,1702515330166.0,2023-12-14 00:46:22.087,12,8739.8829601416
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Aylwin / Ontario,Mercier - Hochelaga-Maisonneuve,45.544284,-73.54534,1702501709829,1702503467950.0,2023-12-13 21:08:29.829,12,8740.40026847483
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,du Square Dorchester / Peel,Ville-Marie,45.4996996,-73.5719365,1702510287313,1702510962005.0,2023-12-13 23:31:27.313,12,8741.273261267213
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Square Viger (Berri / Viger),Ville-Marie,45.5122121,-73.5546289,1702435220711,1702435937691.0,2023-12-13 02:40:20.711,12,8740.281492759508
de Maisonneuve / Mansfield (sud-est),Ville-Marie,45.5022935,-73.5733064,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702423266492,1702423876886.0,2023-12-12 23:21:06.492,12,8741.443595456292
Atwater / Greene,Le Sud-Ouest,45.480495,-73.577827,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702416022206,1702418090819.0,2023-12-12 21:20:22.206,12,8741.228319916125
de la Côte St-Paul / St-Ambroise,Le Sud-Ouest,45.4676657,-73.5939178,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702418167110,1702419039284.0,2023-12-12 21:56:07.110,12,8742.121064534984
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702420850052,1702421226468.0,2023-12-12 22:40:50.052,12,8740.971232004586
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Marché Atwater,Le Sud-Ouest,45.480208,-73.577599,1702416750738,1702417571538.0,2023-12-12 21:32:30.738,12,8741.203674421287
Robert-Bourassa / René-Lévesque,Ville-Marie,45.5021829,-73.5682538,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702404600698,1702405113236.0,2023-12-12 18:10:00.698,12,8741.05758285503
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Workman / Vinet,Le Sud-Ouest,45.4837889,-73.5750613,1702409557936,1702410234186.0,2023-12-12 19:32:37.936,12,8741.102822563682
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Richmond / des Bassins,Le Sud-Ouest,45.4875216,-73.565003,1702388902899,1702389162268.0,2023-12-12 13:48:22.899,12,8740.435390077175
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702390187496,1702390524781.0,2023-12-12 14:09:47.496,12,8740.971232004586
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,1702383834266,1702384170867.0,2023-12-12 12:23:54.266,12,8740.971232004586
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),Ville-Marie,45.494872,-73.571124,1702385214221,1702385672698.0,2023-12-12 12:46:54.221,12,8741.087981168866
Porte de Québec / St-André,Ville-Marie,45.5132941,-73.5505781,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702382510852,1702383121059.0,2023-12-12 12:01:50.852,12,8740.002114977546
du Square Dorchester / Peel,Ville-Marie,45.4996996,-73.5719365,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702318314636,1702318650896.0,2023-12-11 18:11:54.636,12,8741.273261267213
Jeanne-Mance / Sherbrooke,Le Plateau-Mont-Royal,45.5092868,-73.5710192,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702328239475,1702329159869.0,2023-12-11 20:57:19.475,12,8741.449294040767
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.4978835,-73.5685676,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702235965023,1702236323258.0,2023-12-10 19:19:25.023,12,8740.971232004586
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,de la Commune / King,Ville-Marie,45.497515,-73.552571,1702228782468,1702228954529.0,2023-12-10 17:19:42.468,12,8739.7485723351
St-Hubert / de Maisonneuve (sud),Ville-Marie,45.5158684,-73.5600838,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702178550328,1702179456561.0,2023-12-10 03:22:30.328,12,8740.78882338863
de Bleury / de Maisonneuve,Ville-Marie,45.5070965,-73.5684416,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702188785651,1702189674565.0,2023-12-10 06:13:05.651,12,8741.197718607174
Complexe Desjardins (St-Urbain / René-Lévesque),Ville-Marie,45.5078852,-73.5631506,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702170503179,1702171668578.0,2023-12-10 01:08:23.179,12,8740.81671618476
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Dorion / Ontario,Ville-Marie,45.526991,-73.558212,1702160722378,1702162080979.0,2023-12-09 22:25:22.378,12,8740.932117088976
Stanley / René-Lévesque,Ville-Marie,45.4979039,-73.5707757,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1702188679304,1702189223700.0,2023-12-10 06:11:19.304,12,8741.13922553369
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Parc Jeanne-Mance (du Mont-Royal / du Parc),Le Plateau-Mont-Royal,45.517,-73.589,1703281595834,1703283122829.0,2023-12-22 21:46:35.834,12,8743.010207236413
Métro Sherbrooke (de Rigaud / Berri),Le Plateau-Mont-Royal,45.518292,-73.567971,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703271640133,1703273324824.0,2023-12-22 19:00:40.133,12,8741.448918242448
Smith / Peel,Le Sud-Ouest,-1.0,-1.0,Place d'Youville / McGill,Ville-Marie,45.4999647,-73.5561544,1703273340723,1703273585735.0,2023-12-22 19:29:00.723,12,8740.083142346948
Ste-Catherine / Drummond,Ville-Marie,45.4985885,-73.5742781,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703313769499,1703314193516.0,2023-12-23 06:42:49.499,12,8741.422396714825
Robert-Bourassa / René-Lévesque,Ville-Marie,45.5021829,-73.5682538,Smith / Peel,Le Sud-Ouest,-1.0,-1.0,1703315399850,1703315929867.0,2023-12-23 07:09:59.850,12,8741.05758285503
