STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS,STARTTIMEDATE,month,travel_distance
Gary-Carter / St-Laurent,Villeray—Saint-Michel—Parc-Extension,45.53613488953656,-73.62258464097977,Cyclo winter station,Rosemont - La Petite-Patrie,0.0,0.0,1710786656079,1710798698117.0,2024-03-18 18:30:56.079,3,8740.919032205056
Laurier / St-Denis,Le Plateau-Mont-Royal,45.52714838624861,-73.58947947621346,Cyclo winter station,Rosemont - La Petite-Patrie,0.0,0.0,1709233588350,1709247464190.0,2024-02-29 19:06:28.350,2,8738.190049149453
Garnier / Beaubien,Rosemont - La Petite-Patrie,45.54144823434163,-73.59839379787445,Cyclo winter station,Rosemont - La Petite-Patrie,0.0,0.0,1709252304242,1709309944367.0,2024-03-01 00:18:24.242,3,8739.196522755918
Marmier / St-Denis,Rosemont - La Petite-Patrie,45.53102667048665,-73.59862312674522,,,,,1711393956907,,2024-03-25 19:12:36.907,3,
du Mont-Royal / de Brébeuf,Le Plateau-Mont-Royal,45.52933653055564,-73.57795268297195,,,,,1711368677552,,2024-03-25 12:11:17.552,3,
Clark / Ontario,Ville-Marie,45.51059890498207,-73.56692545115948,,,,,1711400294263,,2024-03-25 20:58:14.263,3,
de l'Hôtel-de-Ville / Rachel,Le Plateau-Mont-Royal,45.51989655507833,-73.58010649681091,,,,,1711491073089,,2024-03-26 22:11:13.089,3,
St-Hubert / du Mont-Royal,Le Plateau-Mont-Royal,45.52571087285848,-73.58128398656845,,,,,1711486251846,,2024-03-26 20:50:51.846,3,
Métro Papineau (Dorion / De Maisonneuve),Ville-Marie,45.5238445756922,-73.55236601831166,,,,,1711542764764,,2024-03-27 12:32:44.764,3,
Gauthier / Papineau,Le Plateau-Mont-Royal,45.52966629503036,-73.56733649969101,,,,,1711483245973,,2024-03-26 20:00:45.973,3,
Métro Sherbrooke (de Rigaud / Berri),Le Plateau-Mont-Royal,45.51814312154928,-73.56800436973572,,,,,1711468483104,,2024-03-26 15:54:43.104,3,
Marquette / Rachel,Le Plateau-Mont-Royal,45.52983801723605,-73.5703244805336,,,,,1711462295145,,2024-03-26 14:11:35.145,3,
Gilford / des Érables,Le Plateau-Mont-Royal,45.53728040418993,-73.57534691691399,,,,,1711465242309,,2024-03-26 15:00:42.309,3,
de St-Vallier / St-Zotique,,45.536434338630336,-73.60783427975548,,,,,1711469600879,,2024-03-26 16:13:20.879,3,
BAnQ (Berri),Ville-Marie,45.51601387670667,-73.56291957199574,,,,,1711468560922,,2024-03-26 15:56:00.922,3,
Rachel / de Brébeuf,Le Plateau-Mont-Royal,45.52689,-73.57264,,,,,1711462696584,,2024-03-26 14:18:16.584,3,
Jeanne-Mance / Sherbrooke,Le Plateau-Mont-Royal,45.50928678961862,-73.57101917266846,,,,,1711463028575,,2024-03-26 14:23:48.575,3,
Clark / de l'Arcade,Le Plateau-Mont-Royal,45.527371996141,-73.60398352146149,,,,,1707780396231,,2024-02-12 23:26:36.231,2,
Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.497795545133336,-73.56825113296509,,,,,1707605317421,,2024-02-10 22:48:37.421,2,
Ottawa / William,Le Sud-Ouest,45.48972725318433,-73.56406286358833,,,,,1707344089636,,2024-02-07 22:14:49.636,2,
Berri / Rachel,Le Plateau-Mont-Royal,45.52275023118295,-73.57724860310555,,,,,1707859414601,,2024-02-13 21:23:34.601,2,
des Carrières / Marquette,Rosemont - La Petite-Patrie,45.53857953787113,-73.58848571777344,,,,,1707592300754,,2024-02-10 19:11:40.754,2,
St-Viateur / Casgrain,Le Plateau-Mont-Royal,45.527070404438426,-73.59791234135628,,,,,1707667281848,,2024-02-11 16:01:21.848,2,
Robert-Bourassa / René-Lévesque,Ville-Marie,45.5021829099012,-73.56825381517409,,,,,1707353293714,,2024-02-08 00:48:13.714,2,
Métro Papineau (Dorion / De Maisonneuve),Ville-Marie,45.5238445756922,-73.55236601831166,,,,,1707268789778,,2024-02-07 01:19:49.778,2,
St-Viateur / Casgrain,Le Plateau-Mont-Royal,45.527070404438426,-73.59791234135628,Cyclo winter station,Rosemont - La Petite-Patrie,0.0,0.0,1707744007930,1707757210349.0,2024-02-12 13:20:07.930,2,8738.831150198772
Garnier / Beaubien,Rosemont - La Petite-Patrie,45.54144823434163,-73.59839379787445,Cyclo winter station,Rosemont - La Petite-Patrie,0.0,0.0,1707962921512,1708023985958.0,2024-02-15 02:08:41.512,2,8739.196522755918
Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.53519006163501,-73.61548215150833,,,,,1704393095132,,2024-01-04 18:31:35.132,1,
Masson / Molson,Rosemont - La Petite-Patrie,45.54434593245247,-73.57697686180472,,,,,1704415099495,,2024-01-05 00:38:19.495,1,
Robert-Bourassa / René-Lévesque,Ville-Marie,45.5021829099012,-73.56825381517409,,,,,1704399654614,,2024-01-04 20:20:54.614,1,
St-Hubert / de Maisonneuve (sud),Ville-Marie,45.51586835126322,-73.56008380651474,,,,,1704133976432,,2024-01-01 18:32:56.432,1,
Notre-Dame / St-Gabriel,Ville-Marie,45.50714391928411,-73.55511903762817,,,,,1710180297589,,2024-03-11 18:04:57.589,3,
Notre-Dame / St-Gabriel,Ville-Marie,45.50714391928411,-73.55511903762817,,,,,1711033093464,,2024-03-21 14:58:13.464,3,
Métro Mont-Royal (Utilités publiques / Rivard),Le Plateau-Mont-Royal,45.52423612093815,-73.58155220746994,,,,,1710968405991,,2024-03-20 21:00:05.991,3,
de Bellechasse / de Lanaudière,Rosemont - La Petite-Patrie,45.539306918976,-73.59521873295307,,,,,1706793681657,,2024-02-01 13:21:21.657,2,
Berri / Rachel,Le Plateau-Mont-Royal,45.52275023118295,-73.57724860310555,,,,,1706706819656,,2024-01-31 13:13:39.656,1,
Molson / Wiliam-Tremblay,Rosemont - La Petite-Patrie,45.541602844435374,-73.56496073305605,,,,,1706714745522,,2024-01-31 15:25:45.522,1,
Bennett / Ste-Catherine,Mercier - Hochelaga-Maisonneuve,45.55315915057821,-73.53263273835182,,,,,1706703766933,,2024-01-31 12:22:46.933,1,
Ottawa / du Séminaire,Le Sud-Ouest,45.4912954250061,-73.56159925460815,,,,,1710330901991,,2024-03-13 11:55:01.991,3,
de l'Hôtel-de-Ville / Rachel,Le Plateau-Mont-Royal,45.51989655507833,-73.58010649681091,,,,,1704723699201,,2024-01-08 14:21:39.201,1,
Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.53519006163501,-73.61548215150833,,,,,1704720832334,,2024-01-08 13:33:52.334,1,
de la Porte de Québec / St-André,Ville-Marie,45.51329411414168,-73.55057805776596,Cyclo winter station,Rosemont - La Petite-Patrie,0.0,0.0,1705701813582,1705714151438.0,2024-01-19 22:03:33.582,1,8734.907011068262
Villeray / de Normanville,Villeray—Saint-Michel—Parc-Extension,45.54718706660108,-73.6184298992157,Cyclo winter station,Rosemont - La Petite-Patrie,0.0,0.0,1705689024770,1705699255569.0,2024-01-19 18:30:24.770,1,8740.854687007892
Fabrik8 (Waverly / Jean-Talon),Villeray—Saint-Michel—Parc-Extension,45.53330725719417,-73.62082242965698,,,,,1704426527447,,2024-01-05 03:48:47.447,1,
Messier / St-Joseph,Le Plateau-Mont-Royal,45.53946063965585,-73.57605636119843,,,,,1709157819029,,2024-02-28 22:03:39.029,2,
Métro Acadie (de l'Acadie / Beaumont),Villeray—Saint-Michel—Parc-Extension,45.52357479400008,-73.62344294786453,,,,,1709153381639,,2024-02-28 20:49:41.639,2,
Messier / St-Joseph,Le Plateau-Mont-Royal,45.53946063965585,-73.57605636119843,,,,,1706797422625,,2024-02-01 14:23:42.625,2,
Sherbrooke / Jeanne-d'Arc,Rosemont - La Petite-Patrie,45.55398156058887,-73.55496388156098,,,,,1706792145625,,2024-02-01 12:55:45.625,2,
de la Commune / Place Jacques-Cartier,Ville-Marie,45.50761009451047,-73.55183601379395,,,,,1705797518987,,2024-01-21 00:38:38.987,1,
Parc Jeanne-Mance (monument sir George-Étienne-Cartier),Le Plateau-Mont-Royal,45.51487490356938,-73.58486406505108,,,,,1706469634647,,2024-01-28 19:20:34.647,1,
Smith / Peel,Le Sud-Ouest,45.49276061084002,-73.55641052126883,,,,,1706408777889,,2024-01-28 02:26:17.889,1,
Émile-Duployé / Sherbrooke,Le Plateau-Mont-Royal,45.52719536319051,-73.5645255446434,,,,,1704925905122,,2024-01-10 22:31:45.122,1,
de l'Hôtel-de-Ville / Rachel,Le Plateau-Mont-Royal,45.51989655507833,-73.58010649681091,,,,,1705682181845,,2024-01-19 16:36:21.845,1,
Omer-Lavallée / du Midway,Rosemont - La Petite-Patrie,45.5457759528664,-73.56217458844185,,,,,1705413580630,,2024-01-16 13:59:40.630,1,
Lajeunesse / Villeray,Villeray—Saint-Michel—Parc-Extension,45.54218173507584,-73.62268656492233,,,,,1704832417246,,2024-01-09 20:33:37.246,1,
St-Grégoire / Christophe-Colomb,Le Plateau-Mont-Royal,45.53255611409675,-73.58993947505951,,,,,1704091705193,,2024-01-01 06:48:25.193,1,
Milton / St-Laurent,Le Plateau-Mont-Royal,45.512903912221326,-73.57059180741999,,,,,1706945239488,,2024-02-03 07:27:19.488,2,
Métro Lionel-Groulx (St-Jacques / Atwater),Le Sud-Ouest,45.48295816149219,-73.57975836854166,,,,,1706547157181,,2024-01-29 16:52:37.181,1,
Gare d'autocars de Montréal (Berri / Ontario),Ville-Marie,45.516926210319546,-73.56425732374191,,,,,1706650445247,,2024-01-30 21:34:05.247,1,
Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.53519006163501,-73.61548215150833,,,,,1706534117804,,2024-01-29 13:15:17.804,1,
de Maisonneuve / Aylmer (est),Ville-Marie,45.50538591756765,-73.5704317688942,,,,,1706655956045,,2024-01-30 23:05:56.045,1,
St-Hubert / de Maisonneuve (sud),Ville-Marie,45.51586835126322,-73.56008380651474,,,,,1706043627897,,2024-01-23 21:00:27.897,1,
Robert-Bourassa / St-Maurice,Ville-Marie,45.49837045828952,-73.56055587530136,Cyclo winter station,Rosemont - La Petite-Patrie,0.0,0.0,1706135882355,1706305481153.0,2024-01-24 22:38:02.355,1,8735.326008331414
Rachel / de Brébeuf,Le Plateau-Mont-Royal,45.52689,-73.57264,Cyclo winter station,Rosemont - La Petite-Patrie,0.0,0.0,1706133557887,1706142050834.0,2024-01-24 21:59:17.887,1,8736.90041259587
Cathcart / McGill College,Ville-Marie,45.501187681489775,-73.57045487814501,Cyclo winter station,,0.0,0.0,1711662494643,1711722501635.0,2024-03-28 21:48:14.643,3,8736.145481759302
Jacques-Casault / Christophe-Colomb,Ahuntsic-Cartierville,45.551961779348346,-73.6303174495697,,,,,1705895645247,,2024-01-22 03:54:05.247,1,
Métro St-Laurent ( de Maisonneuve / St-Laurent),Ville-Marie,45.51074821798916,-73.56512099504471,,,,,1705723621637,,2024-01-20 04:07:01.637,1,
Masson / Molson,Rosemont - La Petite-Patrie,45.54434593245247,-73.57697686180472,,,,,1705943791643,,2024-01-22 17:16:31.643,1,
Masson / Molson,Rosemont - La Petite-Patrie,45.54434593245247,-73.57697686180472,,,,,1705925041025,,2024-01-22 12:04:01.025,1,
Métro Papineau (Dorion / De Maisonneuve),Ville-Marie,45.5238445756922,-73.55236601831166,,,,,1706567353304,,2024-01-29 22:29:13.304,1,
Richmond / des Bassins,Le Sud-Ouest,45.48752158511353,-73.56500297784805,,,,,1706391590269,,2024-01-27 21:39:50.269,1,
Ste-Catherine / Towers,Ville-Marie,45.49228068089086,-73.58096480369566,,,,,1706110280139,,2024-01-24 15:31:20.139,1,
du Parc-Lafontaine / Rachel,Le Plateau-Mont-Royal,45.52551168509886,-73.57424452900887,,,,,1711209646744,,2024-03-23 16:00:46.744,3,
Métro Crémazie (Crémazie / Lajeunesse),Ahuntsic-Cartierville,45.54640752148169,-73.63842844963074,,,,,1710864435166,,2024-03-19 16:07:15.166,3,
Métro Place-d'Armes (Viger / St-Urbain),Ville-Marie,45.50631445605528,-73.55967122894072,,,,,1710620332363,,2024-03-16 20:18:52.363,3,
Métro Sherbrooke (de Rigaud / Berri),Le Plateau-Mont-Royal,45.51814312154928,-73.56800436973572,,,,,1710848546380,,2024-03-19 11:42:26.380,3,
Roy / St-André,Le Plateau-Mont-Royal,45.521564270906616,-73.57036739587784,,,,,1710783794577,,2024-03-18 17:43:14.577,3,
Milton / St-Laurent,Le Plateau-Mont-Royal,45.512903912221326,-73.57059180741999,,,,,1710857485725,,2024-03-19 14:11:25.725,3,
des Pins / St-Laurent,Le Plateau-Mont-Royal,45.51522812881499,-73.5750961303711,,,,,1710687786121,,2024-03-17 15:03:06.121,3,
Berri / Rachel,Le Plateau-Mont-Royal,45.52275023118295,-73.57724860310555,,,,,1710613908840,,2024-03-16 18:31:48.840,3,
Robert-Bourassa / René-Lévesque,Ville-Marie,45.5021829099012,-73.56825381517409,,,,,1710798459432,,2024-03-18 21:47:39.432,3,
Square Viger (Berri / Viger),Ville-Marie,45.5121682576952,-73.55481594800949,,,,,1710700608874,,2024-03-17 18:36:48.874,3,
St-Hubert / de Maisonneuve (sud),Ville-Marie,45.51586835126322,-73.56008380651474,,,,,1710638881030,,2024-03-17 01:28:01.030,3,
de Maisonneuve / Mackay,Ville-Marie,45.49649602765373,-73.57870370149612,,,,,1710641589011,,2024-03-17 02:13:09.011,3,
Clark / de l'Arcade,Le Plateau-Mont-Royal,45.527371996141,-73.60398352146149,,,,,1710525508142,,2024-03-15 17:58:28.142,3,
de Bellechasse / de Lanaudière,Rosemont - La Petite-Patrie,45.539306918976,-73.59521873295307,,,,,1710538032380,,2024-03-15 21:27:12.380,3,
du Mont-Royal / de Brébeuf,Le Plateau-Mont-Royal,45.52933653055564,-73.57795268297195,,,,,1710538540007,,2024-03-15 21:35:40.007,3,
Garnier / Beaubien,Rosemont - La Petite-Patrie,45.54144823434163,-73.59839379787445,,,,,1710539229903,,2024-03-15 21:47:09.903,3,
Garnier / Beaubien,Rosemont - La Petite-Patrie,45.54144823434163,-73.59839379787445,,,,,1710539160119,,2024-03-15 21:46:00.119,3,
Laurier / St-Denis,Le Plateau-Mont-Royal,45.52714838624861,-73.58947947621346,,,,,1710546109320,,2024-03-15 23:41:49.320,3,
Parc Jeanne-Mance (du Mont-Royal / du Parc),Le Plateau-Mont-Royal,45.51689731423111,-73.58910799026489,,,,,1711368986847,,2024-03-25 12:16:26.847,3,
Cyclo winter station,,0.0,0.0,Cyclo winter station,,0.0,0.0,1711631088770,1711631437118.0,2024-03-28 13:04:48.770,3,0.0
Parc Courbertin (Valéry / Perrier),Saint-Léonard,45.5839877335556,-73.60809333622456,,,,,1709672677965,,2024-03-05 21:04:37.965,3,
Duke / Nazareth,Ville-Marie,45.49572236030835,-73.55461344122887,,,,,1708469055928,,2024-02-20 22:44:15.928,2,
du Mont-Royal / de Brébeuf,Le Plateau-Mont-Royal,45.52933653055564,-73.57795268297195,,,,,1707789432624,,2024-02-13 01:57:12.624,2,
Fabrik8 (Waverly / Jean-Talon),Villeray—Saint-Michel—Parc-Extension,45.53330725719417,-73.62082242965698,,,,,1710362493868,,2024-03-13 20:41:33.868,3,
St-Hubert / de Maisonneuve (sud),Ville-Marie,45.51586835126322,-73.56008380651474,,,,,1710366056074,,2024-03-13 21:40:56.074,3,
de la Commune / St-Sulpice,Ville-Marie,45.50424245563397,-73.553469479084,Cyclo winter station,Rosemont - La Petite-Patrie,0.0,0.0,1711058091565,1711667337251.0,2024-03-21 21:54:51.565,3,8734.920069416066
Ball / Bloomfield,Villeray—Saint-Michel—Parc-Extension,45.529996997063385,-73.63287091255188,Cyclo winter station,Rosemont - La Petite-Patrie,0.0,0.0,1711024241082,1711041145491.0,2024-03-21 12:30:41.082,3,8741.563146201752
St-Urbain / Laurier,Le Plateau-Mont-Royal,45.52164617544124,-73.59366774559021,,,,,1708127707447,,2024-02-16 23:55:07.447,2,
Roy / St-André,Le Plateau-Mont-Royal,45.521564270906616,-73.57036739587784,,,,,1707968307224,,2024-02-15 03:38:27.224,2,
Messier / St-Joseph,Le Plateau-Mont-Royal,45.53946063965585,-73.57605636119843,,,,,1705610298528,,2024-01-18 20:38:18.528,1,
St-Hubert / de Maisonneuve (nord),Ville-Marie,45.51613214980722,-73.56049686670303,,,,,1705408920354,,2024-01-16 12:42:00.354,1,
Métro Viau ( Pierre-de-Coubertin / Viau),Mercier - Hochelaga-Maisonneuve,45.56221872617909,-73.54626774787903,,,,,1705289221200,,2024-01-15 03:27:01.200,1,
Messier / St-Joseph,Le Plateau-Mont-Royal,45.53946063965585,-73.57605636119843,,,,,1705412231272,,2024-01-16 13:37:11.272,1,
Parc Molson (d'Iberville / Beaubien),Rosemont - La Petite-Patrie,45.54902230455398,-73.59198164194822,,,,,1705258731655,,2024-01-14 18:58:51.655,1,
de Bleury / de Maisonneuve,Ville-Marie,45.50710632433956,-73.56861054897308,,,,,1705415446901,,2024-01-16 14:30:46.901,1,
Métro St-Laurent ( de Maisonneuve / St-Laurent),Ville-Marie,45.51074821798916,-73.56512099504471,,,,,1705357490182,,2024-01-15 22:24:50.182,1,
Robert-Bourassa / René-Lévesque,Ville-Marie,45.5021829099012,-73.56825381517409,,,,,1705412885222,,2024-01-16 13:48:05.222,1,
Garnier / Beaubien,Rosemont - La Petite-Patrie,45.54144823434163,-73.59839379787445,,,,,1705367252675,,2024-01-16 01:07:32.675,1,
Robert-Bourassa / René-Lévesque,Ville-Marie,45.5021829099012,-73.56825381517409,,,,,1705344634703,,2024-01-15 18:50:34.703,1,
Métro Sauvé (Berri / Sauvé),Ahuntsic-Cartierville,45.55069206841976,-73.65636706352234,,,,,1705324745494,,2024-01-15 13:19:05.494,1,
Rachel / de Brébeuf,Le Plateau-Mont-Royal,45.52689,-73.57264,,,,,1705321526434,,2024-01-15 12:25:26.434,1,
de la Commune / Berri,Ville-Marie,45.51086,-73.54983,,,,,1709391891783,,2024-03-02 15:04:51.783,3,
La Tour de Montréal (Pierre-de-Coubertin / Bennett),Mercier - Hochelaga-Maisonneuve,45.55970526805903,-73.55155438184738,,,,,1704737847581,,2024-01-08 18:17:27.581,1,
Messier / St-Joseph,Le Plateau-Mont-Royal,45.53946063965585,-73.57605636119843,,,,,1705067022155,,2024-01-12 13:43:42.155,1,
Messier / St-Joseph,Le Plateau-Mont-Royal,45.53946063965585,-73.57605636119843,,,,,1704552690366,,2024-01-06 14:51:30.366,1,
BAnQ (Berri),Ville-Marie,45.51601387670667,-73.56291957199574,,,,,1704472420683,,2024-01-05 16:33:40.683,1,
Émile-Duployé / Sherbrooke,Le Plateau-Mont-Royal,45.52719536319051,-73.5645255446434,,,,,1704418689613,,2024-01-05 01:38:09.613,1,
Complexe Desjardins (St-Urbain / René-Lévesque),Ville-Marie,45.50788520688478,-73.56315059590997,,,,,1704398157821,,2024-01-04 19:55:57.821,1,
Masson / Molson,Rosemont - La Petite-Patrie,45.54434593245247,-73.57697686180472,,,,,1704498163463,,2024-01-05 23:42:43.463,1,
Masson / Molson,Rosemont - La Petite-Patrie,45.54434593245247,-73.57697686180472,,,,,1704461785583,,2024-01-05 13:36:25.583,1,
St-Viateur / Casgrain,Le Plateau-Mont-Royal,45.527070404438426,-73.59791234135628,,,,,1704407515994,,2024-01-04 22:31:55.994,1,
Marché Maisonneuve,Mercier - Hochelaga-Maisonneuve,45.55321884238814,-73.53978216648102,,,,,1704464916429,,2024-01-05 14:28:36.429,1,
Garnier / Beaubien,Rosemont - La Petite-Patrie,45.54144823434163,-73.59839379787445,,,,,1704353886190,,2024-01-04 07:38:06.190,1,
Parc Jeanne-Mance (du Mont-Royal / du Parc),Le Plateau-Mont-Royal,45.51689731423111,-73.58910799026489,,,,,1704288439374,,2024-01-03 13:27:19.374,1,
Clark / de l'Arcade,Le Plateau-Mont-Royal,45.527371996141,-73.60398352146149,Cyclo winter station,Rosemont - La Petite-Patrie,0.0,0.0,1704416840778,1704433795008.0,2024-01-05 01:07:20.778,1,8739.300890343853
Masson / Molson,Rosemont - La Petite-Patrie,45.54434593245247,-73.57697686180472,,,,,1704159732245,,2024-01-02 01:42:12.245,1,
Ste-Catherine / Towers,Ville-Marie,45.49228068089086,-73.58096480369566,,,,,1711367829643,,2024-03-25 11:57:09.643,3,
Lajeunesse / Villeray,Villeray—Saint-Michel—Parc-Extension,45.54218173507584,-73.62268656492233,,,,,1710010447397,,2024-03-09 18:54:07.397,3,
Lajeunesse / Villeray,Villeray—Saint-Michel—Parc-Extension,45.54218173507584,-73.62268656492233,,,,,1705769653367,,2024-01-20 16:54:13.367,1,
Métro St-Laurent ( de Maisonneuve / St-Laurent),Ville-Marie,45.51074821798916,-73.56512099504471,,,,,1705716443725,,2024-01-20 02:07:23.725,1,
Square Viger (Berri / Viger),Ville-Marie,45.5121682576952,-73.55481594800949,,,,,1704311502399,,2024-01-03 19:51:42.399,1,
CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),Ville-Marie,45.51401222645779,-73.56598667800426,,,,,1705181924518,,2024-01-13 21:38:44.518,1,
St-Hubert / de Maisonneuve (sud),Ville-Marie,45.51586835126322,-73.56008380651474,,,,,1705018749467,,2024-01-12 00:19:09.467,1,
Sherbrooke / Jeanne-d'Arc,Rosemont - La Petite-Patrie,45.55398156058887,-73.55496388156098,Cyclo winter station,Rosemont - La Petite-Patrie,0.0,0.0,1708560974518,1708947838995.0,2024-02-22 00:16:14.518,2,8736.173987074262
de Gaspé / Marmier,Rosemont - La Petite-Patrie,45.529668174024685,-73.60166944563389,,,,,1706306854003,,2024-01-26 22:07:34.003,1,
Gare d'autocars de Montréal (Berri / Ontario),Ville-Marie,45.516926210319546,-73.56425732374191,,,,,1706119740977,,2024-01-24 18:09:00.977,1,
CHSLD Robert Cliche (de Bellechasse / 16e avenue),Rosemont - La Petite-Patrie,45.557568,-73.579191,,,,,1706115978780,,2024-01-24 17:06:18.780,1,
du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,,,,,1708411673278,,2024-02-20 06:47:53.278,2,
Gare d'autocars de Montréal (Berri / Ontario),Ville-Marie,45.516926210319546,-73.56425732374191,,,,,1708364703816,,2024-02-19 17:45:03.816,2,
Masson / Molson,Rosemont - La Petite-Patrie,45.54434593245247,-73.57697686180472,,,,,1708343296929,,2024-02-19 11:48:16.929,2,
Robert-Bourassa / René-Lévesque,Ville-Marie,45.5021829099012,-73.56825381517409,,,,,1708328992175,,2024-02-19 07:49:52.175,2,
Métro St-Michel (Shaughnessy / St-Michel),Villeray—Saint-Michel—Parc-Extension,45.55897660298603,-73.59951764345168,Cyclo winter station,Rosemont - La Petite-Patrie,0.0,0.0,1706245292291,1706305501702.0,2024-01-26 05:01:32.291,1,8739.682942571788
Cartier / Marie-Anne,Le Plateau-Mont-Royal,45.53280412806031,-73.57190161943436,Cyclo winter station,Rosemont - La Petite-Patrie,0.0,0.0,1706233824996,1706459522066.0,2024-01-26 01:50:24.996,1,8736.979529221093
Parc Molson (d'Iberville / Beaubien),Rosemont - La Petite-Patrie,45.54902230455398,-73.59198164194822,,,,,1707340094539,,2024-02-07 21:08:14.539,2,
Gare d'autocars de Montréal (Berri / Ontario),Ville-Marie,45.516926210319546,-73.56425732374191,,,,,1707341465477,,2024-02-07 21:31:05.477,2,
Robert-Bourassa / René-Lévesque,Ville-Marie,45.5021829099012,-73.56825381517409,,,,,1707429077436,,2024-02-08 21:51:17.436,2,
St-Antoine / Jean-Paul Riopelle,Ville-Marie,45.502939709023714,-73.56064036488532,Cyclo winter station,Rosemont - La Petite-Patrie,0.0,0.0,1708558559220,1708948189784.0,2024-02-21 23:35:59.220,2,8735.437088053226
Métro Mont-Royal (Utilités publiques / Rivard),Le Plateau-Mont-Royal,45.52423612093815,-73.58155220746994,Cyclo winter station,Rosemont - La Petite-Patrie,0.0,0.0,1709334303978,1709398461106.0,2024-03-01 23:05:03.978,3,8737.51909114847
des Érables / Rachel,Le Plateau-Mont-Royal,45.533313304815366,-73.56671154499054,Cyclo winter station,Rosemont - La Petite-Patrie,0.0,0.0,1708661972555,1708946987810.0,2024-02-23 04:19:32.555,2,8736.595591104531
du Mont-Royal / de Brébeuf,Le Plateau-Mont-Royal,45.52933653055564,-73.57795268297195,Cyclo winter station,Rosemont - La Petite-Patrie,0.0,0.0,1708604060454,1710280539332.0,2024-02-22 12:14:20.454,2,8737.361400176456
des Pins / St-Laurent,Le Plateau-Mont-Royal,45.51522812881499,-73.5750961303711,Cyclo winter station,Rosemont - La Petite-Patrie,0.0,0.0,1708464063234,1708486855040.0,2024-02-20 21:21:03.234,2,8736.820739281691
de l'Hôtel-de-Ville / Rachel,Le Plateau-Mont-Royal,45.51989655507833,-73.58010649681091,,,,,1707481143701,,2024-02-09 12:19:03.701,2,
St-Hubert / de Maisonneuve (sud),Ville-Marie,45.51586835126322,-73.56008380651474,,,,,1707491680089,,2024-02-09 15:14:40.089,2,
Métro St-Laurent ( de Maisonneuve / St-Laurent),Ville-Marie,45.51074821798916,-73.56512099504471,,,,,1709173488790,,2024-02-29 02:24:48.790,2,
Masson / Molson,Rosemont - La Petite-Patrie,45.54434593245247,-73.57697686180472,,,,,1709208254920,,2024-02-29 12:04:14.920,2,
Métro Mont-Royal (Utilités publiques / Rivard),Le Plateau-Mont-Royal,45.52423612093815,-73.58155220746994,Cyclo winter station,Rosemont - La Petite-Patrie,0.0,0.0,1709251551460,1709310037801.0,2024-03-01 00:05:51.460,3,8737.51909114847
du Parc-Lafontaine / Rachel,Le Plateau-Mont-Royal,45.52551168509886,-73.57424452900887,,,,,1708819438268,,2024-02-25 00:03:58.268,2,
Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.53519006163501,-73.61548215150833,,,,,1708807844367,,2024-02-24 20:50:44.367,2,
Métro St-Michel (Shaughnessy / St-Michel),Villeray—Saint-Michel—Parc-Extension,45.55897660298603,-73.59951764345168,,,,,1708799467279,,2024-02-24 18:31:07.279,2,
de la Commune / St-Sulpice,Ville-Marie,45.50424245563397,-73.553469479084,,,,,1707432066917,,2024-02-08 22:41:06.917,2,
Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.53519006163501,-73.61548215150833,,,,,1707426546599,,2024-02-08 21:09:06.599,2,
Messier / St-Joseph,Le Plateau-Mont-Royal,45.53946063965585,-73.57605636119843,,,,,1704921651536,,2024-01-10 21:20:51.536,1,
de Bellechasse / de Lanaudière,Rosemont - La Petite-Patrie,45.539306918976,-73.59521873295307,,,,,1704926765773,,2024-01-10 22:46:05.773,1,
Tolhurst / Fleury,Ahuntsic-Cartierville,45.54407915308118,-73.66735741496086,,,,,1704926419565,,2024-01-10 22:40:19.565,1,
St-Hubert / de Maisonneuve (sud),Ville-Marie,45.51586835126322,-73.56008380651474,,,,,1704927951434,,2024-01-10 23:05:51.434,1,
St-Denis / de Maisonneuve,Ville-Marie,45.51433912935237,-73.56168508529663,,,,,1704924964872,,2024-01-10 22:16:04.872,1,
McTavish / Sherbrooke,Ville-Marie,45.50277615861811,-73.57589408755302,,,,,1709147084468,,2024-02-28 19:04:44.468,2,
Jean-Talon / de l'Épée,Villeray—Saint-Michel—Parc-Extension,45.52794135176983,-73.62388551235199,,,,,1710208917897,,2024-03-12 02:01:57.897,3,
Marché Maisonneuve,Mercier - Hochelaga-Maisonneuve,45.55321884238814,-73.53978216648102,,,,,1711870245911,,2024-03-31 07:30:45.911,3,
